Episode,Metrica 1,Metrica 2,Metrica 3,Metrica 4,Metrica 5,Metrica 6,Metrica 7,Reward
1277,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1278,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1279,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1280,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1281,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1282,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1283,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1284,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1285,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1286,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1287,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1288,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1289,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1290,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1291,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1292,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1293,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1294,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1295,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1296,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1297,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1298,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1299,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1300,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1301,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1302,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1303,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1304,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1305,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1306,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1307,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1308,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1309,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1310,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1311,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1312,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1313,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1314,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1315,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1316,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1317,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1318,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1319,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1320,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1321,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1322,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1323,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1324,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1325,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1326,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1327,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1328,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1329,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1330,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1331,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1332,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1333,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1334,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1335,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1336,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1337,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1338,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1339,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1340,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1341,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1342,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1343,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1344,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1345,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1346,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1347,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1348,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1349,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1350,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1351,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1352,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1353,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1354,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1355,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1356,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1357,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1358,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1359,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1360,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1361,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1362,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1363,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1364,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1365,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1366,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1367,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1368,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1369,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1370,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1371,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1372,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1373,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1374,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1375,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1376,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1377,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1378,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1379,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1380,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1381,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1382,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1383,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1384,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1385,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1386,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1387,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1388,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1389,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1390,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1391,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1392,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1393,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1394,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1395,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1396,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1397,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1398,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1399,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1400,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1401,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1402,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1403,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1404,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1405,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1406,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1407,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1408,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1409,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1410,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1411,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1412,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1413,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1414,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1415,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1416,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1417,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1418,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1419,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1420,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1421,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1422,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1423,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1424,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1425,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1426,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1427,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1428,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1429,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1430,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1431,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1432,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1433,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1434,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1435,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1436,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1437,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1438,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1439,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1440,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1441,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1442,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1443,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1444,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1445,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1446,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1447,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1448,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1449,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1450,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1451,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1452,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1453,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1454,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1455,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1456,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1457,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1458,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1459,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1460,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1461,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1462,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1463,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1464,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1465,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1466,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1467,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1468,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1469,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1470,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1471,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1472,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1473,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1474,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1475,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1476,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1477,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1478,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1479,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1480,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1481,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1482,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1483,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1484,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1485,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1486,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1487,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1488,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1489,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1490,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1491,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1492,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1493,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1494,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1495,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1496,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1497,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1498,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1499,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1500,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1501,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1502,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1503,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1504,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1505,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1506,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1507,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1508,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1509,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1510,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1511,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1512,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1513,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1514,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1515,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1516,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1517,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1518,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1519,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1520,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1521,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1522,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1523,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1524,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1525,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1526,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1527,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1528,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1529,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1530,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1531,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1532,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1533,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1534,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1535,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1536,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1537,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1538,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1539,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1540,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1541,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1542,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1543,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1544,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1545,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1546,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1547,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1548,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1549,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1550,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1551,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1552,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1553,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1554,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1555,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1556,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1557,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1558,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1559,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1560,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1561,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1562,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1563,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1564,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1565,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1566,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1567,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1568,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1569,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1570,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1571,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1572,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1573,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1574,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1575,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1576,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1577,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1578,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1579,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1580,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1581,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1582,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1583,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1584,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1585,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1586,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1587,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1588,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1589,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1590,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1591,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1592,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1593,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1594,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1595,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1596,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1597,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1598,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1599,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1600,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1601,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1602,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1603,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1604,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1605,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1606,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1607,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1608,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1609,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1610,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1611,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1612,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1613,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1614,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1615,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1616,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1617,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1618,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1619,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1620,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1621,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1622,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1623,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1624,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1625,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1626,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1627,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1628,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1629,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1630,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1631,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1632,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1633,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1634,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1635,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1636,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1637,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1638,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1639,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1640,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1641,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1642,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1643,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1644,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1645,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1646,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1647,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1648,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1649,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1650,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1651,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1652,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1653,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1654,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1655,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1656,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1657,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1658,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1659,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1660,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1661,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1662,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1663,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1664,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1665,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1666,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1667,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1668,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1669,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1670,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1671,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1672,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1673,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1674,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1675,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1676,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1677,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1678,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1679,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1680,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1681,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1682,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1683,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1684,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1685,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1686,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1687,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1688,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1689,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1690,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1691,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1692,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1693,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1694,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1695,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1696,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1697,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
1698,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
